Date,AAPL.O,Returns,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,Prediction
2013-01-25,62.839937160000005,-1.517141339999995,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
2013-01-28,64.26136431,1.4214271499999995,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
2013-01-29,65.46707739,1.2057130799999953,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
2013-01-30,65.26136331000001,-0.2057140799999928,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0
2013-01-31,65.06993493,-0.19142838000000495,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0
2013-02-01,64.80279234000001,-0.26714258999999174,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
2013-02-04,63.187936812,-1.6148555280000139,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
2013-02-05,65.406220308,2.218283496000005,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0
2013-02-06,65.33564895,-0.07057135799999514,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
2013-02-07,66.88850454000001,1.5528555900000072,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2013-02-08,67.85421786,0.9657133199999919,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
2013-02-11,68.56136001,0.7071421499999957,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
2013-02-12,66.8427903,-1.718569709999997,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0
2013-02-13,66.71564757,-0.12714273000000276,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0
2013-02-14,66.65564763,-0.05999993999999731,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2013-02-15,65.73707712000001,-0.918570509999995,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
2013-02-20,64.12136445,-1.5914269800000085,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0
2013-02-21,63.72279342,-0.3985710299999994,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
2013-02-22,64.40136417000001,0.6785707500000058,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2013-02-25,63.2570796,-1.1442845700000106,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2013-02-26,64.13850729,0.8814276900000095,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2013-02-27,63.50993649,-0.6285708000000056,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
2013-02-28,63.0570798,-0.4528566900000044,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
2013-03-01,61.49565279000001,-1.5614270099999885,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
2013-03-04,60.00708285,-1.488569940000005,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0
2013-03-05,61.591938408,1.584855557999994,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2013-03-06,60.808796334,-0.783142073999997,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
2013-03-07,61.511652774000005,0.702856440000005,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2013-03-08,61.674224040000006,0.1625712660000005,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
2013-03-11,62.552794590000005,0.8785705499999992,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
2013-03-12,61.20422451,-1.3485700800000018,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0
2013-03-13,61.19279595000001,-0.011428559999991705,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0
2013-03-14,61.785652500000005,0.5928565499999934,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2013-03-15,63.37993662000001,1.5942841200000046,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
2013-03-18,65.10279204000001,1.722855420000002,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
2013-03-19,64.92707793000001,-0.17571411000000126,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0
2013-03-20,64.58279256,-0.3442853700000086,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
2013-03-21,64.67564961000001,0.09285705000000632,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2013-03-22,65.98707687000001,1.311427260000002,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
2013-03-25,66.22564806,0.2385711899999876,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
2013-03-26,65.87650555200001,-0.3491425079999857,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0
2013-03-27,64.58279256,-1.2937129920000103,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
2013-03-28,63.23707962000001,-1.3457129399999914,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2013-04-02,61.398795744000005,0.12599987399999435,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
2013-04-03,61.71279543000001,0.3139996860000025,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0
2013-04-04,61.10279604000001,-0.6099993899999987,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0
2013-04-05,60.4570824,-0.645713640000011,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
2013-04-08,60.88708197,0.42999956999999966,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
2013-04-09,60.99708186000001,0.10999989000001165,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
2013-04-10,62.241366330000005,1.2442844699999966,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
2013-04-11,62.04708081,-0.1942855200000082,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0
2013-04-12,61.399938600000006,-0.6471422099999913,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
2013-04-15,59.978511450000006,-1.4214271499999995,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2013-04-16,60.89136768000001,0.9128562300000027,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
2013-04-17,57.54279960000001,-3.3485680799999997,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0
2013-04-18,56.00708685000001,-1.5357127500000018,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0
2013-04-19,55.78994421,-0.21714264000000583,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
2013-04-22,56.952800190000005,1.1628559800000033,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
2013-04-23,58.01851341,1.0657132199999921,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2013-04-24,57.923084934,-0.09542847599999504,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0
2013-04-25,58.33994166,0.4168567259999989,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
2013-04-26,59.600654685,1.2607130250000012,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
2013-04-29,61.44565284000001,1.844998155000006,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
2013-04-30,63.25422246,1.808569619999993,1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2013-05-01,62.75565153000001,-0.49857092999999253,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
2013-05-02,63.64565064,0.8899991099999909,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0
2013-05-03,64.28279286000001,0.6371422200000154,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0
2013-05-06,65.81564847,1.5328556099999844,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
2013-05-07,65.522505906,-0.29314256399999294,1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2013-05-08,66.26279088,0.7402849739999908,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0
2013-05-09,65.25279189,-1.0099989899999997,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2013-05-10,64.70993529,-0.5428565999999933,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0
2013-05-13,64.96279218000001,0.2528568900000039,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
2013-05-14,63.408508020000006,-1.5542841600000017,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0
2013-05-15,61.26422445000001,-2.144283569999999,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
2013-05-16,62.082509346,0.8182848959999944,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
2013-05-17,61.89422382,-0.18828552600000137,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
2013-05-20,63.27565101,1.3814271899999966,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
2013-05-21,62.80850862000001,-0.46714238999998514,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
2013-05-22,63.050508378,0.24199975799999152,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
2013-05-23,63.16279398,0.11228560199999293,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
2013-05-24,63.59279355,0.42999957000000677,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
2013-05-29,63.564222150000006,0.501570926999996,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0
2013-05-30,64.51136406,0.9471419099999991,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
2013-05-31,64.247792895,-0.2635711650000019,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
2013-06-03,64.38850704000001,0.140714145000004,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-06-04,64.18707867,-0.20142837000000213,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0
2013-06-05,63.58707927,-0.5999994000000086,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0
2013-06-06,62.63708022,-0.9499990499999953,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
2013-06-07,63.115794027,0.4787138069999983,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0
2013-06-10,62.69850873,-0.4172852969999994,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2013-06-11,62.51422320000001,-0.1842855299999897,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0
2013-06-12,61.74136683,-0.7728563700000137,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
2013-06-13,62.280652005,0.5392851750000034,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
2013-06-14,61.43565285,-0.8449991550000036,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2013-06-17,61.714224,0.27857115000000476,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0
2013-06-18,61.68136689,-0.03285711000000191,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
2013-06-19,60.42851100000001,-1.2528558899999922,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
2013-06-20,59.548226166000006,-0.8802848340000011,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
2013-06-21,59.0713695,-0.4768566660000033,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0
2013-06-24,57.50565678000001,-1.5657127199999934,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2013-06-25,57.51851391,0.012857129999993333,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
2013-06-26,56.86708599000001,-0.6514279199999962,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2013-06-27,56.25422946,-0.6128565300000091,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2013-06-28,56.64708621,0.39285675,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
2013-07-01,58.45994154000001,1.812855330000012,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
2013-07-02,59.784225930000005,1.3242843899999954,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0
2013-07-03,60.114225600000005,0.3299996699999994,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0
2013-07-08,59.29279785000001,-0.3385710900000021,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
2013-07-09,60.33565395000001,1.0428561000000016,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0
2013-07-10,60.10422561000001,-0.2314283400000008,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0
2013-07-11,61.04108181600001,0.9368562060000016,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0
2013-07-12,60.92993907,-0.11114274600000584,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
2013-07-15,61.062796080000005,0.13285701000000216,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
2013-07-16,61.456367115000006,0.3935710350000008,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
2013-07-17,61.47279567,0.016428554999990297,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
2013-07-18,61.679652606000005,0.20685693600000832,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0
2013-07-19,60.707082150000005,-0.9725704559999997,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
2013-07-22,60.901367670000006,0.1942855200000011,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0
2013-07-23,59.85565443000001,-1.0457132399999978,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0
2013-07-24,62.92993707,3.0742826399999927,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0
2013-07-25,62.64279450000001,-0.2871425699999932,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
2013-07-26,62.99850843000001,0.3557139300000003,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
2013-07-29,63.96993603000001,0.9714275999999984,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
2013-07-30,64.75993524,0.7899992099999977,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
2013-07-31,64.64707821,-0.11285703000000069,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0
2013-08-01,65.23936333200001,0.5922851220000069,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0
2013-08-02,66.07707678000001,0.8377134480000024,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2013-08-05,67.06421865,0.9871418699999879,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
2013-08-06,66.46421925,-0.5999994000000015,1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2013-08-07,66.42564786000001,-0.038571389999987105,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0
2013-08-08,65.85850557,-0.5671422900000067,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2013-08-09,64.92136365,-0.937141920000002,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
2013-08-12,66.76564752,1.8442838699999982,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0
2013-08-13,69.93850149000001,3.1728539700000056,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
2013-08-14,71.21421450000001,1.275713010000004,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
2013-08-15,71.12992887000001,-0.08428562999999656,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
2013-08-16,71.76135681000001,0.6314279399999947,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
2013-08-19,72.53421318000001,0.7728563699999995,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2013-08-20,71.58135699,-0.9528561900000057,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
2013-08-21,71.76564252000001,0.18428553000001102,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2013-08-22,71.85135672,0.08571419999998398,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
2013-08-23,71.57421414000001,-0.2771425799999889,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
2013-08-26,71.85278529000001,0.27857115000000476,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2013-08-27,69.79850163,-2.05428366000001,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
2013-08-28,70.12792987200001,0.32942824200000587,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
2013-08-29,70.2427869,0.11485702799998876,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
2013-08-30,69.60221611200001,-0.6405707879999909,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
2013-09-04,71.241500187,1.4444271269999973,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0
2013-09-05,70.75278639,-0.4887137970000026,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
2013-09-06,71.17421454000001,0.4214281500000112,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
2013-09-09,72.30992769000001,1.1357131500000008,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
2013-09-10,70.66278648000001,-1.647141210000001,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
2013-09-11,66.81564747,-3.8471390100000065,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0
2013-09-12,67.52707533,0.7114278600000006,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
2013-09-13,66.4142193,-1.1128560300000032,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
2013-09-16,64.30279284000001,-2.11142645999999,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
2013-09-17,65.04564924,0.7428563999999938,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
2013-09-18,66.38279076,1.337141520000003,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
2013-09-19,67.47136110000001,1.088570340000004,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0
2013-09-20,66.77279037000001,-0.6985707300000001,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0
2013-09-23,70.09135848000001,3.318568110000001,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
2013-09-24,69.87135870000002,-0.21999977999999487,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2013-09-25,68.78993121,-1.08142749000001,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0
2013-09-26,69.45993054000002,0.6699993300000102,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
2013-09-27,68.96421675,-0.4957137900000106,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0
2013-09-30,68.10707475000001,-0.8571419999999961,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
2013-10-01,69.70850172,1.6014269699999915,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
2013-10-02,69.93707292,0.22857120000000464,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
2013-10-03,69.05850237000001,-0.8785705499999921,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0
2013-10-04,69.00421671000001,-0.05428566000000501,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0
2013-10-07,69.67850175000001,0.6742850400000009,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
2013-10-08,68.70564558000001,-0.97285617,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
2013-10-09,69.512501916,0.8068563359999956,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
2013-10-10,69.948215766,0.43571384999999907,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
2013-10-11,70.40164388400001,0.45342811800000504,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
2013-10-14,70.86278628000001,0.4611423959999996,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0
2013-10-15,71.23992876000001,0.3771424800000034,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
2013-10-16,71.587642698,0.34771393799998407,1.0,1.0,1.0,1.0,1.0,-1.0,1.0
2013-10-17,72.07135650000001,0.48371380200001113,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-10-18,72.69849873,0.6271422299999898,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-10-21,74.480211234,1.781712503999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-10-22,74.2667114475,-0.21349978649999457,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-10-23,74.99421072000001,0.7274992725000118,-1.0,1.0,1.0,1.0,1.0,1.0,1.0
2013-10-24,75.98706687,0.9928561499999944,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0
2013-10-25,75.136782006,-0.8502848640000025,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
2013-10-28,75.696495732,0.5597137259999982,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2013-10-29,73.811069046,-1.8854266860000024,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0
2013-10-30,74.985067872,1.1739988260000018,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
2013-10-31,74.671639614,-0.31342825800000185,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
2013-11-01,74.28992571,-0.3817139039999944,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
2013-11-04,75.24992475,0.9599990399999996,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
2013-11-05,75.064067793,-0.1858569569999986,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0
2013-11-06,74.41706844,-0.6469993530000124,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0
2013-11-07,73.213069644,-1.2039987959999934,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
2013-11-08,74.36563991999999,1.1525702759999916,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
2013-11-11,74.149640136,-0.2159997839999903,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2013-11-12,74.28706857,0.13742843400000027,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0
2013-11-13,74.376211338,0.08914276800000209,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
2013-11-14,75.45135312000001,1.0751417820000029,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
2013-11-15,74.998639287,-0.45271383300000423,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0
2013-11-18,74.089783053,-0.9088562339999982,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0
2013-11-19,74.22135435,0.1315712969999936,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2013-11-20,73.57135500000001,-0.6499993499999874,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
2013-11-21,74.447925552,0.8765705519999898,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
2013-11-22,74.2570686,-0.1908569520000043,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
2013-11-25,74.81992518000001,0.562856580000016,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
2013-11-26,76.19992380000001,1.379998619999995,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
2013-11-27,77.99420772,1.794283919999998,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
2013-12-02,78.74706411000001,-0.6914278800000062,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0
2013-12-03,80.90306195400001,2.155997843999998,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0
2013-12-04,80.714205,-0.18885695400000202,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2013-12-05,81.128633157,0.41442815699998903,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0
2013-12-06,80.00277714,-1.1258560169999896,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
2013-12-09,80.91849051,0.9157133699999918,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
2013-12-10,80.79277635,-0.12571416000000113,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
2013-12-11,80.19420552000001,-0.5985708299999857,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
2013-12-12,80.07706278,-0.11714274000000557,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
2013-12-13,79.20420651,-0.8728562699999998,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0
2013-12-16,79.64277750000001,0.4385709900000023,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2013-12-17,79.28420643000001,-0.35857106999999644,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
2013-12-18,78.68134989,-0.6028565400000048,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2013-12-19,77.77992222000002,-0.9014276699999897,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
2013-12-20,78.43135014,0.6514279199999891,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
2013-12-23,81.44134713000001,3.0099969900000048,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2013-12-24,81.09563319,-0.3457139400000102,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0
2013-12-27,80.01277713000002,-0.5442851699999807,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
2013-12-30,79.21706364,-0.7957134900000113,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
2013-12-31,80.14563414,0.9285704999999922,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
2014-01-03,77.28277986,-1.7357125500000024,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0
2014-01-06,77.70420801,0.421428149999997,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0
2014-01-07,77.14813713750002,-0.556070872499987,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
2014-01-08,77.63706522000001,0.48892808249999575,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
2014-01-09,76.645494783,-0.9915704370000071,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
2014-01-10,76.13420958000002,-0.5112852029999857,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
2014-01-13,76.53278061,0.39857102999998517,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0
2014-01-14,78.05563623,1.5228556200000014,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0
2014-01-15,79.62277752000001,1.5671412900000092,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0
2014-01-16,79.17849225,-0.44428527000000884,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0
2014-01-17,77.23849419,-1.9399980600000077,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
2014-01-22,78.78706407,0.34857107999998505,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2014-01-23,79.45420625999999,0.6671421899999928,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0
2014-01-24,78.00992199000001,-1.444284269999983,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
2014-01-27,78.6427785,0.6328565099999963,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0
2014-01-28,72.3570705,-6.285708,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
2014-01-29,71.53564275000001,-0.821427749999998,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
2014-01-30,71.397357174,-0.13828557600000124,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0
2014-01-31,71.51421420000001,0.11685702600000525,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0
2014-02-03,71.64707121,0.13285700999998085,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2014-02-04,72.68421303000001,1.0371418200000164,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0
2014-02-05,73.22706963000002,0.5428566000000075,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0
2014-02-06,73.21564107,-0.011428560000013022,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
2014-02-07,74.23992576,1.0242846900000018,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0
2014-02-10,75.56992443000001,1.329998670000009,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0
2014-02-11,76.56563772000001,0.9957132899999976,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
